timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764718708902,30002,POST /tickets/reserve (eventId=1),Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Reservation Flow - 20 Users 1-14,text,false,Unexpected HTTP status,2709,0,20,20,http://localhost:8082/tickets/reserve,0,0,1
1764718707296,30003,Complete Reservation Flow,Non HTTP response code: java.net.SocketTimeoutException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 20 Users 1-13,,false,,2709,0,20,20,null,0,2422,2
1764718709717,30003,POST /tickets/reserve (eventId=4),Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Reservation Flow - 20 Users 1-13,text,false,Unexpected HTTP status,2709,0,20,20,http://localhost:8082/tickets/reserve,0,0,2
1764718709481,30004,Complete Reservation Flow,Non HTTP response code: java.net.SocketTimeoutException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 20 Users 1-15,,false,,2709,0,20,20,null,0,827,3
1764718710307,30004,POST /tickets/reserve (eventId=3),Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Reservation Flow - 20 Users 1-15,text,false,Unexpected HTTP status,2709,0,20,20,http://localhost:8082/tickets/reserve,0,0,3
1764718709970,30015,Complete Reservation Flow,Non HTTP response code: java.net.SocketTimeoutException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 20 Users 1-17,,false,,2709,0,20,20,null,0,722,1
1764718710690,30015,POST /tickets/reserve (eventId=5),Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Reservation Flow - 20 Users 1-17,text,false,Unexpected HTTP status,2709,0,20,20,http://localhost:8082/tickets/reserve,0,0,1
1764718710389,30003,Complete Reservation Flow,Non HTTP response code: java.net.SocketTimeoutException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 20 Users 1-16,,false,,2709,0,20,20,null,0,2182,2
1764718712570,30003,POST /tickets/reserve (eventId=1),Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Reservation Flow - 20 Users 1-16,text,false,Unexpected HTTP status,2709,0,20,20,http://localhost:8082/tickets/reserve,0,0,2
1764718712994,30002,Complete Reservation Flow,Non HTTP response code: java.net.SocketTimeoutException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 20 Users 1-19,,false,,2709,0,20,20,null,0,546,1
1764718713538,30002,POST /tickets/reserve (eventId=1),Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Reservation Flow - 20 Users 1-19,text,false,Unexpected HTTP status,2709,0,20,20,http://localhost:8082/tickets/reserve,0,0,1
1764718712536,30013,Complete Reservation Flow,Non HTTP response code: java.net.SocketTimeoutException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 20 Users 1-18,,false,,2709,0,20,20,null,0,1160,2
1764718713694,30013,POST /tickets/reserve (eventId=3),Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Reservation Flow - 20 Users 1-18,text,false,Unexpected HTTP status,2709,0,20,20,http://localhost:8082/tickets/reserve,0,0,2
1764718715841,30014,Complete Reservation Flow,Non HTTP response code: java.net.SocketTimeoutException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 20 Users 1-20,,false,,2709,0,20,20,null,0,576,1
1764718716415,30014,POST /tickets/reserve (eventId=3),Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Reservation Flow - 20 Users 1-20,text,false,Unexpected HTTP status,2709,0,20,20,http://localhost:8082/tickets/reserve,0,0,1
1764718730460,30004,Complete Reservation Flow,Non HTTP response code: java.net.SocketTimeoutException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 20 Users 1-7,,false,,2709,0,20,20,null,0,1242,3
1764718731700,30004,POST /tickets/reserve (eventId=2),Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Reservation Flow - 20 Users 1-7,text,false,Unexpected HTTP status,2709,0,20,20,http://localhost:8082/tickets/reserve,0,0,3
1764718731206,30003,Complete Reservation Flow,Non HTTP response code: java.net.SocketTimeoutException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 20 Users 1-4,,false,,2709,0,20,20,null,0,929,2
1764718732133,30003,POST /tickets/reserve (eventId=2),Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Reservation Flow - 20 Users 1-4,text,false,Unexpected HTTP status,2709,0,20,20,http://localhost:8082/tickets/reserve,0,0,2
1764718731071,30017,Complete Reservation Flow,Non HTTP response code: java.net.SocketTimeoutException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 20 Users 1-1,,false,,2709,0,20,20,null,0,1379,3
1764718732448,30017,POST /tickets/reserve (eventId=1),Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Reservation Flow - 20 Users 1-1,text,false,Unexpected HTTP status,2709,0,20,20,http://localhost:8082/tickets/reserve,0,0,3
1764718732802,30003,Complete Reservation Flow,Non HTTP response code: java.net.SocketTimeoutException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 20 Users 1-6,,false,,2709,0,20,20,null,0,646,2
1764718733446,30003,POST /tickets/reserve (eventId=3),Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Reservation Flow - 20 Users 1-6,text,false,Unexpected HTTP status,2709,0,20,20,http://localhost:8082/tickets/reserve,0,0,2
1764718732834,30003,Complete Reservation Flow,Non HTTP response code: java.net.SocketTimeoutException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 20 Users 1-8,,false,,2709,0,20,20,null,0,697,2
1764718733530,30003,POST /tickets/reserve (eventId=2),Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Reservation Flow - 20 Users 1-8,text,false,Unexpected HTTP status,2709,0,20,20,http://localhost:8082/tickets/reserve,0,0,2
1764718732956,30004,Complete Reservation Flow,Non HTTP response code: java.net.SocketTimeoutException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 20 Users 1-5,,false,,2709,0,20,20,null,0,677,3
1764718733631,30004,POST /tickets/reserve (eventId=5),Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Reservation Flow - 20 Users 1-5,text,false,Unexpected HTTP status,2709,0,20,20,http://localhost:8082/tickets/reserve,0,0,3
1764718733604,30006,Complete Reservation Flow,Non HTTP response code: java.net.SocketTimeoutException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 20 Users 1-3,,false,,2709,0,20,20,null,0,732,4
1764718734335,30006,POST /tickets/reserve (eventId=1),Non HTTP response code: java.net.SocketTimeout
