timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764717765414,12,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-33,,false,,2701,0,50,50,null,0,2666,12
1764717768080,12,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-33,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,12
1764717765362,21,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-6,,false,,2701,0,50,50,null,0,2735,21
1764717768096,21,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-6,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,21
1764717767052,20,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-40,,false,,2701,0,50,50,null,0,1062,20
1764717768113,20,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-40,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,20
1764717767148,25,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-30,,false,,2701,0,50,50,null,0,1083,25
1764717768230,25,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-30,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,25
1764717766727,25,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-34,,false,,2701,0,50,50,null,0,1526,25
1764717768252,25,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-34,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,25
1764717767607,24,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-21,,false,,2701,0,50,50,null,0,690,24
1764717768296,24,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-21,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,24
1764717764959,24,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-26,,false,,2701,0,50,50,null,0,3344,24
1764717768302,24,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-26,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,24
1764717767009,23,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-28,,false,,2701,0,50,50,null,0,1374,23
1764717768382,23,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-28,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,23
1764717765134,24,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-41,,false,,2701,0,50,50,null,0,3250,24
1764717768383,24,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-41,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,24
1764717766103,15,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-9,,false,,2701,0,50,50,null,0,2442,14
1764717768544,15,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-9,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,14
1764717766194,22,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-23,,false,,2701,0,50,50,null,0,2410,21
1764717768604,22,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-23,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,21
1764717768060,15,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-8,,false,,2701,0,50,50,null,0,674,15
1764717768733,15,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-8,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,15
1764717765490,14,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-13,,false,,2701,0,50,50,null,0,3343,14
1764717768832,14,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-13,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,14
1764717766873,25,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-7,,false,,2701,0,50,50,null,0,1970,25
1764717768842,25,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-7,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,25
1764717768024,25,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-1,,false,,2701,0,50,50,null,0,827,25
1764717768850,25,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-1,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,25
1764717765970,26,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-29,,false,,2701,0,50,50,null,0,2917,26
1764717765067,14,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-38,,false,,2701,0,50,50,null,0,3832,14
1764717768886,26,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-29,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,26
1764717768898,14,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-38,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,14
1764717768118,21,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-6,,false,,2701,0,50,50,null,0,817,21
1764717768935,21,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-6,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,21
1764717766521,22,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-36,,false,,2701,0,50,50,null,0,2432,22
1764717768952,22,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-36,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,22
1764717766006,23,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-2,,false,,2701,0,50,50,null,0,2973,23
1764717768978,23,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-2,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,23
1764717767752,12,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-31,,false,,2701,0,50,50,null,0,1293,12
1764717769044,12,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-31,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,12
1764717766207,15,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-11,,false,,2701,0,50,50,null,0,2976,15
1764717769182,15,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-11,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,15
1764717766493,25,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-5,,false,,2701,0,50,50,null,0,2708,25
1764717769199,25,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-5,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,25
1764717765299,23,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-20,,false,,2701,0,50,50,null,0,3905,23
1764717769202,23,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-20,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,23
1764717764336,14,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-16,,false,,2701,0,50,50,null,0,4889,14
1764717769223,14,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-16,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,14
1764717765756,15,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-32,,false,,2701,0,50,50,null,0,3496,15
1764717769250,15,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-32,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,15
1764717768256,15,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-30,,false,,2701,0,50,50,null,0,1010,15
1764717769265,15,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-30,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,15
1764717766173,16,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-39,,false,,2701,0,50,50,null,0,3107,16
1764717769277,16,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-39,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,16
1764717767555,14,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-43,,false,,2701,0,50,50,null,0,1769,14
1764717769323,14,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-43,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,14
1764717765816,23,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-18,,false,,2701,0,50,50,null,0,3572,23
1764717769387,23,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-18,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,23
1764717767984,2,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-10,,false,,2701,0,50,50,null,0,1426,2
1764717769409,2,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-10,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,2
1764717768626,21,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-23,,false,,2701,0,50,50,null,0,778,21
1764717769403,21,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-23,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,21
1764717766042,21,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-37,,false,,2701,0,50,50,null,0,3379,21
1764717769420,21,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-37,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,21
1764717764610,12,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-17,,false,,2701,0,50,50,null,0,4827,12
1764717769437,12,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-17,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,12
1764717766989,12,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-15,,false,,2701,0,50,50,null,0,2467,12
1764717769455,12,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-15,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,12
1764717768406,15,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-28,,false,,2701,0,50,50,null,0,1105,15
1764717769510,15,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-28,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,15
1764717767604,6,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-44,,false,,2701,0,50,50,null,0,2073,5
1764717769676,6,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-44,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,5
1764717766466,25,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-3,,false,,2701,0,50,50,null,0,3242,25
1764717769707,25,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-3,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,25
1764717767167,25,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-12,,false,,2701,0,50,50,null,0,2553,25
1764717769719,25,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-12,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,25
1764717766999,25,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-48,,false,,2701,0,50,50,null,0,2738,24
1764717769736,25,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-48,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,24
1764717768408,13,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-41,,false,,2701,0,50,50,null,0,1341,13
1764717769748,13,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-41,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,13
1764717767479,21,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-45,,false,,2701,0,50,50,null,0,2294,21
1764717769772,21,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-45,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,21
1764717768868,23,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-7,,false,,2701,0,50,50,null,0,922,23
1764717769790,23,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-7,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,23
1764717767474,22,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-4,,false,,2701,0,50,50,null,0,2326,22
1764717769799,22,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-4,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,22
1764717765946,14,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-47,,false,,2701,0,50,50,null,0,3991,14
1764717769936,14,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-47,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,14
1764717766358,4,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-24,,false,,2701,0,50,50,null,0,3594,4
1764717769951,4,POST /tickets/reserve,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8082 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information",Reservation Flow - 50 Users 1-24,text,false,Reserve request did not return HTTP 2xx status,2701,0,50,50,http://localhost:8082/tickets/reserve,0,0,4
1764717767484,12,Complete Reservation Flow,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Reservation Flow - 50 Users 1-50,,false,,2701,0,50,50,null,0,2485,12
